    0.11999999999999999556E+01    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.12087877968068068135E+01   -0.16802067930449708344E-11    0.21373334785884360937E-17
    0.12175755936136136715E+01    0.24877449279262589297E-11    0.40627758363084076258E-17
    0.12263633904204203073E+01    0.23988286555057911160E-11    0.29735092180161909218E-17
    0.12351511872272271653E+01   -0.53303289666818872915E-11   -0.19163298957352664959E-17
    0.12439389840340340232E+01   -0.53234573927954205752E-11   -0.47677486584007715245E-18
    0.12527267808408408811E+01    0.98118333977379499620E-11    0.10867588790386530180E-16
    0.12615145776476475170E+01    0.22701564768891632243E-10    0.18735698705356094779E-16
    0.12703023744544543749E+01    0.13293673754753859875E-10    0.95628652962132519565E-17
    0.12790901712612612329E+01   -0.94385188782914395161E-11   -0.72978587451730263751E-17
    0.12878779680680680908E+01   -0.14084933299605469715E-10   -0.59942117730230111455E-17
    0.12966657648748749487E+01    0.93307621672469732015E-11    0.20722710004483475192E-16
    0.13054535616816815846E+01    0.26775913752780756752E-10    0.43231140596328887249E-16
    0.13142413584884884425E+01    0.38156015864859263756E-11    0.28823678065574857896E-16
    0.13230291552952953005E+01   -0.36348036518243206565E-10   -0.12153629726288380686E-16
    0.13318169521021021584E+01   -0.30965000444933917886E-10   -0.33104489168236225789E-16
    0.13406047489089087943E+01    0.31204910360917134940E-10   -0.92209111335980663156E-17
    0.13493925457157156522E+01    0.67383715408576644941E-10    0.28152547645899617341E-16
    0.13581803425225225102E+01    0.32939426349595893031E-11    0.33201220386330907669E-16
    0.13669681393293293681E+01   -0.95701647391574833423E-10    0.68577440469168592776E-17
    0.13757559361361360040E+01   -0.75322155170063294682E-10   -0.64093217777011596345E-17
    0.13845437329429428619E+01    0.84849922443969874544E-10    0.16232101579538010229E-16
    0.13933315297497497198E+01    0.17228013333691006030E-09    0.38214086356842649311E-16
    0.14021193265565565778E+01    0.30536699255458477316E-11    0.13657346813807450759E-16
    0.14109071233633634357E+01   -0.24931514303344530885E-09   -0.41317475173428565308E-16
    0.14196949201701700716E+01   -0.19005607296632843915E-09   -0.57815003941718402139E-16
    0.14284827169769769295E+01    0.22566394785909953150E-09    0.51173538334604760930E-19
    0.14372705137837837874E+01    0.44527437315150951749E-09    0.84251311019532510544E-16
    0.14460583105905906454E+01   -0.41529955699020618983E-12    0.12163182340776801332E-15
    0.14548461073973975033E+01   -0.65081106814855705823E-09    0.10110041655127773127E-15
    0.14636339042042041392E+01   -0.47993200598141924724E-09    0.76665450352511088841E-16
    0.14724217010110109971E+01    0.61883167144057062322E-09    0.90548968319942173462E-16
    0.14812094978178178550E+01    0.12094362893268728109E-08    0.12068670992581243457E-15
    0.14899972946246244909E+01    0.12049635615988864930E-09    0.11243962774702950171E-15
    0.14987850914314313489E+01   -0.13167068500985611801E-08    0.36748500605957579972E-16
    0.15075728882382382068E+01   -0.12783092223341060889E-09   -0.82889170836905742520E-16
    0.15163606850450450647E+01    0.46300808405882315217E-08   -0.17486326508256481945E-15
    0.15251484818518519226E+01    0.10933545325339853677E-07   -0.15151194774856493390E-15
    0.15339362786586585585E+01    0.20273225821525613347E-07    0.28466526984213458251E-17
    0.15427240754654654165E+01    0.46543533758619902763E-07    0.15066689406446493710E-15
    0.15515118722722722744E+01    0.12292008742526614208E-06    0.98357116676150437572E-16
    0.15602996690790791323E+01    0.30802411915072950051E-06   -0.14710896640535947653E-15
    0.15690874658858859902E+01    0.72071114386832387806E-06   -0.28014087641489967972E-15
    0.15778752626926926261E+01    0.16429300672256653398E-05   -0.21657876129376410448E-16
    0.15866630594994994841E+01    0.36784951555143831157E-05    0.48001695547249742362E-15
    0.15954508563063063420E+01    0.81138196056784022412E-05    0.75135438786048169562E-15
    0.16042386531131129779E+01    0.17488882844979229789E-04    0.55244165216199682497E-15
    0.16130264499199198358E+01    0.36740727185152843132E-04    0.18626223785743641105E-15
    0.16218142467267266937E+01    0.75628164476747652967E-04    0.87487162918460226476E-16
    0.16306020435335335517E+01    0.15218683793895550964E-03    0.25059298527994883839E-15
    0.16393898403403404096E+01    0.29983194363466527613E-03    0.28658045153022669659E-15
    0.16481776371471470455E+01    0.57802168149254725023E-03    0.46658834836152502206E-16
    0.16569654339539539034E+01    0.10885112088305614730E-02   -0.65653981127640736478E-16
    0.16657532307607607613E+01    0.20035476389955063012E-02    0.32957881676052877773E-15
    0.16745410275675676193E+01    0.36009636213793360000E-02    0.85625312423653379877E-15
    0.16833288243743744772E+01    0.63160440101825629511E-02    0.65897102172728623968E-15
    0.16921166211811811131E+01    0.10808638361569559636E-01   -0.42772574248564561859E-15
    0.17009044179879879710E+01    0.18035197909018287066E-01   -0.13368882469115259722E-14
    0.17096922147947948289E+01    0.29327701252212231425E-01   -0.92128349404012747641E-15
    0.17184800116016014648E+01    0.46466430445235948343E-01    0.57235688042742482174E-15
    0.17272678084084085448E+01    0.71699066890088314352E-01    0.17514117648387681441E-14
    0.17360556052152151807E+01    0.10770735481033200109E+00    0.18480037462392683055E-14
    0.17448434020220220386E+01    0.15747988663080456084E+00    0.17040968604051747331E-14
    0.17536311988288288966E+01    0.22398571593733185292E+00    0.25427921783847813136E-14
    0.17624189956356355324E+01    0.30974181864086963722E+00    0.42716679610714472725E-14
    0.17712067924424426124E+01    0.41615361389102134559E+00    0.56735151901666224303E-14
    0.17799945892492492483E+01    0.54265651186429586517E+00    0.62513991045913557914E-14
    0.17887823860560561062E+01    0.68586379373587746944E+00    0.71912008311403099074E-14
    0.17975701828628629642E+01    0.83878429541346388731E+00    0.98816565446118208290E-14
    0.18063579796696696000E+01    0.99018578676434410024E+00    0.13948264287859135624E-13
    0.18151457764764764580E+01    0.11247028415808177915E+01    0.17481298978083053482E-13
    0.18239335732832833159E+01    0.12236347088517685044E+01    0.19172983975571784009E-13
    0.18327213700900899518E+01    0.12665137906403132195E+01    0.19568190187988077839E-13
    0.18415091668968970318E+01    0.12342094437195261225E+01    0.19823022990464674830E-13
    0.18502969637037036676E+01    0.11125918119122237826E+01    0.19896180197111335491E-13
    0.18590847605105105256E+01    0.89640530628659853551E+00    0.18472909002977292824E-13
    0.18678725573173173835E+01    0.59323914967185864544E+00    0.14402699406581258696E-13
    0.18766603541241240194E+01    0.22601508616935067630E+00    0.77695984788294796605E-14
    0.18854481509309310994E+01   -0.16783546786574060627E+00   -0.24953909006814542810E-15
    0.18942359477377377353E+01   -0.53899468607610345749E+00   -0.79502765754082940011E-14
