    0.11999999999999999556E+01    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.12087877968068068135E+01    0.14450339877081921601E-09   -0.47154839325292268424E-14
    0.12175755936136136715E+01   -0.22240479697347777108E-09    0.72457271934497108424E-14
    0.12263633904204203073E+01   -0.20456920013234920939E-09    0.66647454909242145474E-14
    0.12351511872272271653E+01    0.48022530287057052127E-09   -0.15657542354145753159E-13
    0.12439389840340340232E+01    0.46486446208818044055E-09   -0.15155183762189326838E-13
    0.12527267808408408811E+01   -0.89414453695452378388E-09    0.29148241628596518834E-13
    0.12615145776476475170E+01   -0.20363559955984951919E-08    0.66384249778299372401E-13
    0.12703023744544543749E+01   -0.11766926626107948646E-08    0.38361985360370243221E-13
    0.12790901712612612329E+01    0.86336614331667667846E-09   -0.28139493701946208359E-13
    0.12878779680680680908E+01    0.12599193220514558941E-08   -0.41065608095653831460E-13
    0.12966657648748749487E+01   -0.86554606194948427458E-09    0.28220319880527799445E-13
    0.13054535616816815846E+01   -0.24243852103375282607E-08    0.79030949933950353194E-13
    0.13142413584884884425E+01   -0.31500949952466239476E-09    0.10260183723223969136E-13
    0.13230291552952953005E+01    0.33260548109478545073E-08   -0.10843651915676841405E-12
    0.13318169521021021584E+01    0.27912001624319175433E-08   -0.90990931352108962987E-13
    0.13406047489089087943E+01   -0.29021446829103028766E-08    0.94621959490709675692E-13
    0.13493925457157156522E+01   -0.61596996856600056333E-08    0.20081681518011870026E-12
    0.13581803425225225102E+01   -0.21737968153571338420E-09    0.70807026449199049590E-14
    0.13669681393293293681E+01    0.88500186703628358263E-08   -0.28853049076868245775E-12
    0.13757559361361360040E+01    0.68489706694252104561E-08   -0.22328336537964654547E-12
    0.13845437329429428619E+01   -0.79900953684337287513E-08    0.26050183675361591097E-12
    0.13933315297497497198E+01   -0.15934330203764083706E-07    0.51948260541050923328E-12
    0.14021193265565565778E+01   -0.55510200913290873536E-10    0.17733494198579969696E-14
    0.14109071233633634357E+01    0.23277300073125883224E-07   -0.75891224714246896112E-12
    0.14196949201701700716E+01    0.17207315606669780133E-07   -0.56089394168281637810E-12
    0.14284827169769769295E+01   -0.22309610077473022164E-07    0.72773254013817030490E-12
    0.14372705137837837874E+01   -0.43797098660286895069E-07    0.14288556107680022643E-11
    0.14460583105905906454E+01   -0.50717799896478313618E-08    0.16779989126179746631E-12
    0.14548461073973975033E+01    0.45915027971611796845E-07   -0.14904332158379348688E-11
    0.14636339042042041392E+01    0.16400315515328670559E-08   -0.36129496425802260224E-13
    0.14724217010110109971E+01   -0.17199466422806915126E-06    0.56515327224574227040E-11
    0.14812094978178178550E+01   -0.39795038340534036379E-06    0.13081662078148295258E-10
    0.14899972946246244909E+01   -0.71249726092552819946E-06    0.23485670785654025376E-10
    0.14987850914314313489E+01   -0.15651961088219568842E-05    0.51623448687125220305E-10
    0.15075728882382382068E+01   -0.39771306884363650565E-05    0.13100667548803784909E-09
    0.15163606850450450647E+01   -0.95921436896136749582E-05    0.31567319459905715268E-09
    0.15251484818518519226E+01   -0.21406596554534369526E-04    0.70416313560918634670E-09
    0.15339362786586585585E+01   -0.46154190397315256319E-04    0.15176334654911156262E-08
    0.15427240754654654165E+01   -0.97670903406284003507E-04    0.32100323531896525439E-08
